,objectid,학명,국명,lon,lat,조사일자,조사년도,시도명
1730,36168,"Hydropotes inermis Swinhoe, 1870",고라니,127.546341,35.958998,2018-05-24,2018,전라북도
1731,17969,"Hydropotes inermis Swinhoe, 1870",고라니,129.377089,36.340039,2018-03-29,2018,경상북도
1732,40456,"Hydropotes inermis Swinhoe, 1870",고라니,127.852389,36.338667,2018-11-20,2018,충청북도
1733,17970,"Hydropotes inermis Swinhoe, 1870",고라니,129.376106,36.358608,2018-03-29,2018,경상북도
1734,4453,"Hydropotes inermis Swinhoe, 1870",고라니,129.221808,35.902492,2018-09-06,2018,경상북도
1735,17971,"Hydropotes inermis Swinhoe, 1870",고라니,129.375678,36.358786,2018-03-29,2018,경상북도
1736,39435,"Hydropotes inermis Swinhoe, 1870",고라니,129.110383,36.399472,2018-05-02,2018,경상북도
1737,17973,"Hydropotes inermis Swinhoe, 1870",고라니,129.355861,36.398658,2018-04-05,2018,경상북도
1738,17974,"Hydropotes inermis Swinhoe, 1870",고라니,129.354725,36.398919,2018-04-05,2018,경상북도
1739,41571,"Hydropotes inermis Swinhoe, 1870",고라니,129.242653,36.593894,2018-04-18,2018,경상북도
1740,36112,"Hydropotes inermis Swinhoe, 1870",고라니,127.542614,35.963303,2018-05-24,2018,전라북도
1741,17975,"Hydropotes inermis Swinhoe, 1870",고라니,129.353414,36.398606,2018-04-11,2018,경상북도
1742,36077,"Hydropotes inermis Swinhoe, 1870",고라니,127.589993,35.951464,2018-05-25,2018,전라북도
1743,17976,"Hydropotes inermis Swinhoe, 1870",고라니,129.352983,36.399228,2018-04-11,2018,경상북도
1744,43028,"Hydropotes inermis Swinhoe, 1870",고라니,128.723361,35.883111,2018-11-28,2018,대구광역시
1745,17978,"Hydropotes inermis Swinhoe, 1870",고라니,129.363931,36.408106,2018-04-11,2018,경상북도
1746,35371,"Hydropotes inermis Swinhoe, 1870",고라니,129.340164,37.103086,2018-08-22,2018,경상북도
1747,4454,"Hydropotes inermis Swinhoe, 1870",고라니,129.221839,35.902475,2018-09-06,2018,경상북도
1748,35506,"Hydropotes inermis Swinhoe, 1870",고라니,127.152785,34.477369,2018-05-07,2018,전라남도
1749,17979,"Hydropotes inermis Swinhoe, 1870",고라니,129.363919,36.407875,2018-04-11,2018,경상북도
1750,39446,"Hydropotes inermis Swinhoe, 1870",고라니,129.119019,36.493839,2018-05-23,2018,경상북도
1751,17980,"Hydropotes inermis Swinhoe, 1870",고라니,129.364153,36.407794,2018-04-11,2018,경상북도
1752,4455,"Hydropotes inermis Swinhoe, 1870",고라니,129.224239,35.902242,2018-09-06,2018,경상북도
1753,17984,"Hydropotes inermis Swinhoe, 1870",고라니,129.350911,36.411228,2018-04-11,2018,경상북도
1754,17986,"Hydropotes inermis Swinhoe, 1870",고라니,129.349383,36.430681,2018-08-29,2018,경상북도
1755,36121,"Hydropotes inermis Swinhoe, 1870",고라니,127.543089,35.963201,2018-05-24,2018,전라북도
1756,43327,"Hydropotes inermis Swinhoe, 1870",고라니,128.721501,37.69567,2018-11-21,2018,강원도
1757,17988,"Hydropotes inermis Swinhoe, 1870",고라니,129.349458,36.430203,2018-08-29,2018,경상북도
1758,39463,"Hydropotes inermis Swinhoe, 1870",고라니,129.191208,36.483575,2018-11-13,2018,경상북도
1759,17991,"Hydropotes inermis Swinhoe, 1870",고라니,129.311075,36.426119,2018-08-29,2018,경상북도
1760,43330,"Hydropotes inermis Swinhoe, 1870",고라니,128.713632,37.686958,2018-08-25,2018,강원도
1761,17992,"Hydropotes inermis Swinhoe, 1870",고라니,129.311533,36.426561,2018-08-29,2018,경상북도
1762,43648,"Hydropotes inermis Swinhoe, 1870",고라니,128.881364,36.402489,2018-11-08,2018,경상북도
1763,43655,"Hydropotes inermis Swinhoe, 1870",고라니,128.894486,36.386089,2018-11-08,2018,경상북도
1764,36892,"Hydropotes inermis Swinhoe, 1870",고라니,126.388833,34.634722,2018-06-23,2018,
1765,41790,"Hydropotes inermis Swinhoe, 1870",고라니,129.090361,36.672417,2018-11-12,2018,경상북도
1766,4459,"Hydropotes inermis Swinhoe, 1870",고라니,129.226375,35.906892,2018-09-06,2018,경상북도
1767,4457,"Hydropotes inermis Swinhoe, 1870",고라니,129.228153,35.906858,2018-09-06,2018,경상북도
1768,26624,"Hydropotes inermis Swinhoe, 1870",고라니,128.548367,38.067647,2018-07-28,2018,강원도
1769,37241,"Hydropotes inermis Swinhoe, 1870",고라니,126.960624,34.494748,2018-09-01,2018,전라남도
1770,18002,"Hydropotes inermis Swinhoe, 1870",고라니,129.358333,36.346681,2018-08-21,2018,경상북도
1771,18003,"Hydropotes inermis Swinhoe, 1870",고라니,129.357583,36.352139,2018-11-10,2018,경상북도
1772,8985,"Hydropotes inermis Swinhoe, 1870",고라니,129.148147,35.763203,2018-07-21,2018,경상북도
1773,37835,"Hydropotes inermis Swinhoe, 1870",고라니,126.844869,34.392322,2018-11-18,2018,전라남도
1774,4463,"Hydropotes inermis Swinhoe, 1870",고라니,129.206261,35.902228,2018-09-06,2018,경상북도
1775,43019,"Hydropotes inermis Swinhoe, 1870",고라니,128.693944,35.89925,2018-10-29,2018,대구광역시
1776,43323,"Hydropotes inermis Swinhoe, 1870",고라니,128.71265,37.715173,2018-11-21,2018,강원도
1777,35842,"Hydropotes inermis Swinhoe, 1870",고라니,128.590431,38.024017,2018-07-14,2018,강원도
1778,43340,"Hydropotes inermis Swinhoe, 1870",고라니,128.656641,37.699551,2018-11-21,2018,강원도
1779,4465,"Hydropotes inermis Swinhoe, 1870",고라니,129.205703,35.902197,2018-09-06,2018,경상북도
1780,35605,"Hydropotes inermis Swinhoe, 1870",고라니,128.323644,37.988117,2018-05-10,2018,강원도
1781,69,"Hydropotes inermis Swinhoe, 1870",고라니,128.766667,37.325833,2018-08-31,2018,강원도
1782,39229,"Hydropotes inermis Swinhoe, 1870",고라니,128.299653,37.546796,2018-10-13,2018,강원도
1783,4466,"Hydropotes inermis Swinhoe, 1870",고라니,129.205428,35.902408,2018-09-06,2018,경상북도
1784,43661,"Hydropotes inermis Swinhoe, 1870",고라니,128.856667,36.410583,2018-10-28,2018,경상북도
1785,4467,"Hydropotes inermis Swinhoe, 1870",고라니,129.204886,35.903194,2018-09-06,2018,경상북도
1786,8998,"Hydropotes inermis Swinhoe, 1870",고라니,129.162375,35.800742,2018-07-20,2018,경상북도
1787,42979,"Hydropotes inermis Swinhoe, 1870",고라니,128.527708,38.160583,2018-10-04,2018,강원도
1788,4470,"Hydropotes inermis Swinhoe, 1870",고라니,129.186947,35.930819,2018-09-07,2018,경상북도
1789,35606,"Hydropotes inermis Swinhoe, 1870",고라니,128.306606,37.992236,2018-05-10,2018,강원도
1790,36105,"Hydropotes inermis Swinhoe, 1870",고라니,127.541501,35.963443,2018-05-24,2018,전라북도
1791,4469,"Hydropotes inermis Swinhoe, 1870",고라니,129.187033,35.931022,2018-09-07,2018,경상북도
1792,42600,"Hydropotes inermis Swinhoe, 1870",고라니,128.005986,36.941219,2018-09-16,2018,충청북도
1793,4471,"Hydropotes inermis Swinhoe, 1870",고라니,129.187022,35.930903,2018-09-07,2018,경상북도
1794,36148,"Hydropotes inermis Swinhoe, 1870",고라니,127.545987,35.962143,2018-05-24,2018,전라북도
1795,4473,"Hydropotes inermis Swinhoe, 1870",고라니,129.187264,35.930897,2018-09-07,2018,경상북도
1796,40170,"Hydropotes inermis Swinhoe, 1870",고라니,127.560222,36.34925,2018-08-16,2018,충청북도
1797,38434,"Hydropotes inermis Swinhoe, 1870",고라니,128.513167,35.76725,2018-08-02,2018,대구광역시
1798,41782,"Hydropotes inermis Swinhoe, 1870",고라니,129.076064,36.649833,2018-11-06,2018,경상북도
1799,35338,"Hydropotes inermis Swinhoe, 1870",고라니,129.302236,37.101807,2018-08-21,2018,경상북도
1800,38195,"Hydropotes inermis Swinhoe, 1870",고라니,127.412049,35.563363,2018-04-26,2018,전라북도
1801,35525,"Hydropotes inermis Swinhoe, 1870",고라니,127.21551,34.470514,2018-11-15,2018,전라남도
1802,4478,"Hydropotes inermis Swinhoe, 1870",고라니,129.1717,35.903672,2018-11-28,2018,경상북도
1803,35514,"Hydropotes inermis Swinhoe, 1870",고라니,127.195612,34.48906,2018-05-07,2018,전라남도
1804,39042,"Hydropotes inermis Swinhoe, 1870",고라니,129.408142,36.699231,2018-11-07,2018,경상북도
1805,35526,"Hydropotes inermis Swinhoe, 1870",고라니,127.224284,34.466919,2018-11-15,2018,전라남도
1806,9028,"Hydropotes inermis Swinhoe, 1870",고라니,127.958105,35.799563,2018-08-25,2018,경상남도
1807,35661,"Hydropotes inermis Swinhoe, 1870",고라니,128.430528,37.214694,2018-11-25,2018,강원도
1808,35535,"Hydropotes inermis Swinhoe, 1870",고라니,127.1426,34.43026,2018-11-15,2018,전라남도
1809,26692,"Hydropotes inermis Swinhoe, 1870",고라니,129.345948,37.088726,2018-08-22,2018,경상북도
1810,35603,"Hydropotes inermis Swinhoe, 1870",고라니,128.458172,37.975556,2018-09-18,2018,강원도
1811,37234,"Hydropotes inermis Swinhoe, 1870",고라니,126.901631,34.464546,2018-09-01,2018,전라남도
1812,26694,"Hydropotes inermis Swinhoe, 1870",고라니,129.352935,37.042599,2018-08-22,2018,경상북도
1813,26695,"Hydropotes inermis Swinhoe, 1870",고라니,129.354506,37.046698,2018-08-22,2018,경상북도
1814,35309,"Hydropotes inermis Swinhoe, 1870",고라니,127.298972,36.516944,2018-04-10,2018,세종특별자치시
1815,26699,"Hydropotes inermis Swinhoe, 1870",고라니,129.34857,37.052644,2018-08-22,2018,경상북도
1816,9030,"Hydropotes inermis Swinhoe, 1870",고라니,127.956263,35.799826,2018-08-25,2018,경상남도
1817,26701,"Hydropotes inermis Swinhoe, 1870",고라니,129.349681,37.075932,2018-08-22,2018,경상북도
1818,39510,"Hydropotes inermis Swinhoe, 1870",고라니,128.487806,37.145444,2018-11-20,2018,강원도
1819,4488,"Hydropotes inermis Swinhoe, 1870",고라니,129.209908,35.989286,2018-11-28,2018,경상북도
1820,9032,"Hydropotes inermis Swinhoe, 1870",고라니,127.955908,35.799405,2018-08-25,2018,경상남도
1821,9033,"Hydropotes inermis Swinhoe, 1870",고라니,127.955332,35.799088,2018-08-25,2018,경상남도
1822,26707,"Hydropotes inermis Swinhoe, 1870",고라니,129.30929,37.049929,2018-11-12,2018,경상북도
1823,18119,"Hydropotes inermis Swinhoe, 1870",고라니,129.296489,36.345372,2018-08-20,2018,경상북도
1824,41507,"Hydropotes inermis Swinhoe, 1870",고라니,129.314281,36.518589,2018-08-30,2018,경상북도
1825,41921,"Hydropotes inermis Swinhoe, 1870",고라니,128.133556,37.016722,2018-10-17,2018,충청북도
1826,4489,"Hydropotes inermis Swinhoe, 1870",고라니,129.196372,35.978267,2018-11-28,2018,경상북도
1827,37060,"Hydropotes inermis Swinhoe, 1870",고라니,128.627728,37.190231,2018-11-25,2018,강원도
1828,26712,"Hydropotes inermis Swinhoe, 1870",고라니,129.387013,37.064683,2018-11-14,2018,경상북도
1829,26714,"Hydropotes inermis Swinhoe, 1870",고라니,129.388107,37.06291,2018-11-14,2018,경상북도
1830,9041,"Hydropotes inermis Swinhoe, 1870",고라니,127.952985,35.797689,2018-08-25,2018,경상남도
1831,39030,"Hydropotes inermis Swinhoe, 1870",고라니,129.407219,36.719711,2018-08-09,2018,경상북도
1832,4492,"Hydropotes inermis Swinhoe, 1870",고라니,129.193933,35.978367,2018-11-28,2018,경상북도
1833,9044,"Hydropotes inermis Swinhoe, 1870",고라니,127.952513,35.797398,2018-08-25,2018,경상남도
1834,9048,"Hydropotes inermis Swinhoe, 1870",고라니,127.951589,35.796955,2018-08-25,2018,경상남도
1835,9049,"Hydropotes inermis Swinhoe, 1870",고라니,127.951023,35.79696,2018-08-25,2018,경상남도
1836,36207,"Hydropotes inermis Swinhoe, 1870",고라니,127.640146,35.948118,2018-05-16,2018,전라북도
1837,42537,"Hydropotes inermis Swinhoe, 1870",고라니,128.017103,36.899064,2018-09-16,2018,충청북도
1838,26723,"Hydropotes inermis Swinhoe, 1870",고라니,129.383661,37.029865,2018-11-15,2018,경상북도
1839,39033,"Hydropotes inermis Swinhoe, 1870",고라니,129.407817,36.720725,2018-08-09,2018,경상북도
1840,26724,"Hydropotes inermis Swinhoe, 1870",고라니,129.382894,37.029982,2018-11-15,2018,경상북도
1841,9050,"Hydropotes inermis Swinhoe, 1870",고라니,127.950323,35.796656,2018-08-25,2018,경상남도
1842,26726,"Hydropotes inermis Swinhoe, 1870",고라니,129.386444,37.025515,2018-11-15,2018,경상북도
1843,9052,"Hydropotes inermis Swinhoe, 1870",고라니,127.949029,35.796062,2018-08-25,2018,경상남도
1844,9053,"Hydropotes inermis Swinhoe, 1870",고라니,127.948475,35.795827,2018-08-25,2018,경상남도
1845,40265,"Hydropotes inermis Swinhoe, 1870",고라니,128.769528,36.022889,2018-05-06,2018,경상북도
1846,9054,"Hydropotes inermis Swinhoe, 1870",고라니,127.948417,35.795808,2018-08-25,2018,경상남도
1847,38300,"Hydropotes inermis Swinhoe, 1870",고라니,129.147722,35.348917,2018-04-07,2018,부산광역시
1848,36516,"Hydropotes inermis Swinhoe, 1870",고라니,129.137372,36.595789,2018-04-04,2018,경상북도
1849,4495,"Hydropotes inermis Swinhoe, 1870",고라니,129.197022,35.978425,2018-11-28,2018,경상북도
1850,9058,"Hydropotes inermis Swinhoe, 1870",고라니,127.958253,35.800151,2018-08-25,2018,경상남도
1851,36204,"Hydropotes inermis Swinhoe, 1870",고라니,127.639431,35.949282,2018-05-16,2018,전라북도
1852,9059,"Hydropotes inermis Swinhoe, 1870",고라니,127.95834,35.800271,2018-08-25,2018,경상남도
1853,37736,"Hydropotes inermis Swinhoe, 1870",고라니,126.208778,37.663639,2018-10-20,2018,
1854,36519,"Hydropotes inermis Swinhoe, 1870",고라니,129.137658,36.595939,2018-04-04,2018,경상북도
1855,4498,"Hydropotes inermis Swinhoe, 1870",고라니,129.125278,35.836142,2018-10-28,2018,경상북도
1856,37328,"Hydropotes inermis Swinhoe, 1870",고라니,127.93925,37.174833,2018-08-07,2018,충청북도
1857,9060,"Hydropotes inermis Swinhoe, 1870",고라니,127.958411,35.800333,2018-08-25,2018,경상남도
1858,43653,"Hydropotes inermis Swinhoe, 1870",고라니,128.894133,36.386486,2018-11-08,2018,경상북도
1859,9061,"Hydropotes inermis Swinhoe, 1870",고라니,127.95846,35.800471,2018-08-25,2018,경상남도
1860,39038,"Hydropotes inermis Swinhoe, 1870",고라니,129.434367,36.719164,2018-08-09,2018,경상북도
1861,9065,"Hydropotes inermis Swinhoe, 1870",고라니,127.959017,35.801079,2018-08-25,2018,경상남도
1862,42553,"Hydropotes inermis Swinhoe, 1870",고라니,127.916964,36.841825,2018-06-07,2018,충청북도
1863,36541,"Hydropotes inermis Swinhoe, 1870",고라니,129.177853,36.553553,2018-11-14,2018,경상북도
1864,9069,"Hydropotes inermis Swinhoe, 1870",고라니,127.959208,35.802732,2018-08-25,2018,경상남도
1865,39397,"Hydropotes inermis Swinhoe, 1870",고라니,126.519222,35.259028,2018-07-27,2018,전라남도
1866,36212,"Hydropotes inermis Swinhoe, 1870",고라니,127.640199,35.94755,2018-05-16,2018,전라북도
1867,43324,"Hydropotes inermis Swinhoe, 1870",고라니,128.70952,37.719421,2018-11-21,2018,강원도
1868,2241,"Hydropotes inermis Swinhoe, 1870",고라니,126.474083,35.105472,2018-06-09,2018,전라남도
1869,9072,"Hydropotes inermis Swinhoe, 1870",고라니,127.959815,35.804064,2018-08-25,2018,경상남도
1870,37849,"Hydropotes inermis Swinhoe, 1870",고라니,128.698516,37.661382,2018-08-25,2018,강원도
1871,9073,"Hydropotes inermis Swinhoe, 1870",고라니,127.959812,35.804085,2018-08-25,2018,경상남도
1872,9078,"Hydropotes inermis Swinhoe, 1870",고라니,127.959736,35.805183,2018-08-25,2018,경상남도
1873,38299,"Hydropotes inermis Swinhoe, 1870",고라니,129.146944,35.348889,2018-04-07,2018,부산광역시
1874,42076,"Hydropotes inermis Swinhoe, 1870",고라니,128.784861,36.072639,2018-05-07,2018,경상북도
1875,9085,"Hydropotes inermis Swinhoe, 1870",고라니,127.95987,35.805313,2018-08-25,2018,경상남도
1876,38304,"Hydropotes inermis Swinhoe, 1870",고라니,129.153972,35.261556,2018-09-22,2018,부산광역시
1877,35572,"Hydropotes inermis Swinhoe, 1870",고라니,126.559167,34.166389,2018-04-20,2018,전라남도
1878,41777,"Hydropotes inermis Swinhoe, 1870",고라니,129.075531,36.649386,2018-11-06,2018,경상북도
1879,4514,"Hydropotes inermis Swinhoe, 1870",고라니,127.319984,34.47469,2018-04-07,2018,전라남도
1880,38161,"Hydropotes inermis Swinhoe, 1870",고라니,127.42139,35.507566,2018-04-25,2018,전라북도
1881,9086,"Hydropotes inermis Swinhoe, 1870",고라니,127.959921,35.805404,2018-08-25,2018,경상남도
1882,41257,"Hydropotes inermis Swinhoe, 1870",고라니,128.47175,37.621667,2018-06-24,2018,강원도
1883,9087,"Hydropotes inermis Swinhoe, 1870",고라니,127.960166,35.805592,2018-08-25,2018,경상남도
1884,9088,"Hydropotes inermis Swinhoe, 1870",고라니,127.960575,35.806011,2018-08-25,2018,경상남도
1885,38959,"Hydropotes inermis Swinhoe, 1870",고라니,129.388708,36.614358,2018-11-23,2018,경상북도
1886,9089,"Hydropotes inermis Swinhoe, 1870",고라니,127.960601,35.806052,2018-08-25,2018,경상남도
1887,35602,"Hydropotes inermis Swinhoe, 1870",고라니,128.457039,37.974925,2018-09-18,2018,강원도
1888,36420,"Hydropotes inermis Swinhoe, 1870",고라니,127.096217,38.047922,2018-11-03,2018,경기도
1889,35150,"Hydropotes inermis Swinhoe, 1870",고라니,127.498333,36.589444,2018-06-21,2018,충청북도
1890,9090,"Hydropotes inermis Swinhoe, 1870",고라니,127.960616,35.806011,2018-08-25,2018,경상남도
1891,37674,"Hydropotes inermis Swinhoe, 1870",고라니,126.378,34.658556,2018-06-23,2018,
1892,35673,"Hydropotes inermis Swinhoe, 1870",고라니,128.702794,35.238847,2018-03-24,2018,경상남도
1893,9097,"Hydropotes inermis Swinhoe, 1870",고라니,127.928753,35.828487,2018-08-25,2018,경상남도
1894,42633,"Hydropotes inermis Swinhoe, 1870",고라니,127.849667,36.821389,2018-09-11,2018,충청북도
1895,39028,"Hydropotes inermis Swinhoe, 1870",고라니,129.345511,36.553936,2018-04-12,2018,경상북도
1896,18240,"Hydropotes inermis Swinhoe, 1870",고라니,128.648806,37.595333,2018-10-20,2018,강원도
1897,2244,"Hydropotes inermis Swinhoe, 1870",고라니,126.457722,35.047278,2018-06-10,2018,전라남도
1898,36111,"Hydropotes inermis Swinhoe, 1870",고라니,127.542501,35.96336,2018-05-24,2018,전라북도
1899,18248,"Hydropotes inermis Swinhoe, 1870",고라니,128.661778,37.580056,2018-08-23,2018,강원도
1900,9102,"Hydropotes inermis Swinhoe, 1870",고라니,127.968151,35.883786,2018-08-20,2018,경상북도
1901,18252,"Hydropotes inermis Swinhoe, 1870",고라니,128.700639,37.559028,2018-10-11,2018,강원도
1902,18253,"Hydropotes inermis Swinhoe, 1870",고라니,128.700917,37.558972,2018-10-11,2018,강원도
1903,2246,"Hydropotes inermis Swinhoe, 1870",고라니,126.456972,35.04675,2018-06-10,2018,전라남도
1904,35632,"Hydropotes inermis Swinhoe, 1870",고라니,128.546893,38.030764,2018-07-15,2018,강원도
1905,18258,"Hydropotes inermis Swinhoe, 1870",고라니,128.670203,37.632023,2018-08-26,2018,강원도
1906,18262,"Hydropotes inermis Swinhoe, 1870",고라니,128.882867,36.102292,2018-11-04,2018,경상북도
1907,36604,"Hydropotes inermis Swinhoe, 1870",고라니,129.242531,36.412436,2018-11-07,2018,경상북도
1908,18264,"Hydropotes inermis Swinhoe, 1870",고라니,128.883706,36.103786,2018-11-04,2018,경상북도
1909,18265,"Hydropotes inermis Swinhoe, 1870",고라니,128.885308,36.1053,2018-11-04,2018,경상북도
1910,274,"Hydropotes inermis Swinhoe, 1870",고라니,128.925806,37.271139,2018-06-17,2018,강원도
1911,18269,"Hydropotes inermis Swinhoe, 1870",고라니,128.888692,36.116308,2018-11-04,2018,경상북도
1912,2251,"Hydropotes inermis Swinhoe, 1870",고라니,126.464222,35.050556,2018-06-10,2018,전라남도
1913,39112,"Hydropotes inermis Swinhoe, 1870",고라니,128.894495,37.688023,2018-11-30,2018,강원도
1914,36626,"Hydropotes inermis Swinhoe, 1870",고라니,126.686833,34.535139,2018-06-29,2018,전라남도
1915,18280,"Hydropotes inermis Swinhoe, 1870",고라니,128.906386,36.121064,2018-11-04,2018,경상북도
1916,2250,"Hydropotes inermis Swinhoe, 1870",고라니,126.461056,35.052639,2018-06-10,2018,전라남도
1917,42562,"Hydropotes inermis Swinhoe, 1870",고라니,127.97895,36.845728,2018-06-09,2018,충청북도
1918,35612,"Hydropotes inermis Swinhoe, 1870",고라니,128.322861,38.053056,2018-03-30,2018,강원도
1919,18281,"Hydropotes inermis Swinhoe, 1870",고라니,128.907414,36.106539,2018-11-04,2018,경상북도
1920,37142,"Hydropotes inermis Swinhoe, 1870",고라니,127.807444,36.290639,2018-11-21,2018,충청북도
1921,18283,"Hydropotes inermis Swinhoe, 1870",고라니,128.906464,36.102144,2018-11-04,2018,경상북도
1922,18284,"Hydropotes inermis Swinhoe, 1870",고라니,128.929375,36.121389,2018-09-29,2018,경상북도
1923,39326,"Hydropotes inermis Swinhoe, 1870",고라니,129.108078,36.401692,2018-05-02,2018,경상북도
1924,36631,"Hydropotes inermis Swinhoe, 1870",고라니,126.679333,34.486567,2018-11-24,2018,전라남도
1925,42566,"Hydropotes inermis Swinhoe, 1870",고라니,127.978319,36.842161,2018-06-09,2018,충청북도
1926,18286,"Hydropotes inermis Swinhoe, 1870",고라니,128.928817,36.123622,2018-09-29,2018,경상북도
1927,36188,"Hydropotes inermis Swinhoe, 1870",고라니,127.586446,35.958539,2018-05-23,2018,전라북도
1928,18288,"Hydropotes inermis Swinhoe, 1870",고라니,128.927561,36.122081,2018-09-29,2018,경상북도
1929,42078,"Hydropotes inermis Swinhoe, 1870",고라니,128.784667,36.075806,2018-05-07,2018,경상북도
1930,18289,"Hydropotes inermis Swinhoe, 1870",고라니,128.926131,36.120225,2018-09-29,2018,경상북도
1931,2252,"Hydropotes inermis Swinhoe, 1870",고라니,126.460083,35.051806,2018-06-10,2018,전라남도
1932,18294,"Hydropotes inermis Swinhoe, 1870",고라니,128.925908,36.120697,2018-09-29,2018,경상북도
1933,36647,"Hydropotes inermis Swinhoe, 1870",고라니,126.64463,34.598914,2018-07-20,2018,전라남도
1934,40305,"Hydropotes inermis Swinhoe, 1870",고라니,129.075408,36.650214,2018-11-06,2018,경상북도
1935,9128,"Hydropotes inermis Swinhoe, 1870",고라니,128.574403,38.182581,2018-05-20,2018,강원도
1936,38297,"Hydropotes inermis Swinhoe, 1870",고라니,129.146056,35.350278,2018-04-07,2018,부산광역시
1937,37730,"Hydropotes inermis Swinhoe, 1870",고라니,126.203528,37.663722,2018-10-20,2018,인천광역시
1938,39034,"Hydropotes inermis Swinhoe, 1870",고라니,129.431508,36.71985,2018-08-09,2018,경상북도
1939,38581,"Hydropotes inermis Swinhoe, 1870",고라니,127.98555,36.594189,2018-04-18,2018,경상북도
1940,42581,"Hydropotes inermis Swinhoe, 1870",고라니,127.943453,36.820297,2018-06-08,2018,충청북도
1941,9129,"Hydropotes inermis Swinhoe, 1870",고라니,128.574119,38.182139,2018-05-20,2018,강원도
1942,38296,"Hydropotes inermis Swinhoe, 1870",고라니,129.146944,35.350444,2018-04-07,2018,부산광역시
1943,26840,"Hydropotes inermis Swinhoe, 1870",고라니,128.939447,35.943397,2018-11-18,2018,경상북도
1944,40458,"Hydropotes inermis Swinhoe, 1870",고라니,127.866972,36.3495,2018-11-20,2018,충청북도
1945,9130,"Hydropotes inermis Swinhoe, 1870",고라니,126.575569,34.393628,2018-09-07,2018,전라남도
1946,43624,"Hydropotes inermis Swinhoe, 1870",고라니,128.877319,36.419381,2018-05-04,2018,경상북도
1947,9131,"Hydropotes inermis Swinhoe, 1870",고라니,126.575569,34.393628,2018-09-18,2018,전라남도
1948,18306,"Hydropotes inermis Swinhoe, 1870",고라니,128.810167,36.1195,2018-05-26,2018,경상북도
1949,18307,"Hydropotes inermis Swinhoe, 1870",고라니,128.852611,36.107056,2018-05-27,2018,경상북도
1950,36086,"Hydropotes inermis Swinhoe, 1870",고라니,127.539183,35.967241,2018-05-24,2018,전라북도
1951,18308,"Hydropotes inermis Swinhoe, 1870",고라니,128.852444,36.108667,2018-05-27,2018,경상북도
1952,43026,"Hydropotes inermis Swinhoe, 1870",고라니,128.712722,35.882083,2018-11-28,2018,대구광역시
1953,9132,"Hydropotes inermis Swinhoe, 1870",고라니,126.575569,34.393628,2018-09-20,2018,전라남도
1954,36673,"Hydropotes inermis Swinhoe, 1870",고라니,126.717647,34.470608,2018-05-04,2018,전라남도
1955,43646,"Hydropotes inermis Swinhoe, 1870",고라니,128.922486,36.408703,2018-05-24,2018,경상북도
1956,41194,"Hydropotes inermis Swinhoe, 1870",고라니,128.901639,35.478778,2018-06-06,2018,경상남도
1957,36384,"Hydropotes inermis Swinhoe, 1870",고라니,128.346889,37.225611,2018-09-28,2018,강원도
1958,26884,"Hydropotes inermis Swinhoe, 1870",고라니,126.645139,35.300861,2018-10-12,2018,전라남도
1959,9133,"Hydropotes inermis Swinhoe, 1870",고라니,126.575569,34.393628,2018-09-25,2018,전라남도
1960,18311,"Hydropotes inermis Swinhoe, 1870",고라니,128.860528,36.156944,2018-05-20,2018,경상북도
1961,42582,"Hydropotes inermis Swinhoe, 1870",고라니,127.949483,36.815392,2018-06-08,2018,충청북도
1962,9134,"Hydropotes inermis Swinhoe, 1870",고라니,126.575569,34.393628,2018-09-26,2018,전라남도
1963,9135,"Hydropotes inermis Swinhoe, 1870",고라니,126.575569,34.393628,2018-09-28,2018,전라남도
1964,43654,"Hydropotes inermis Swinhoe, 1870",고라니,128.894394,36.386231,2018-11-08,2018,경상북도
1965,18314,"Hydropotes inermis Swinhoe, 1870",고라니,128.854917,36.152417,2018-05-20,2018,경상북도
1966,38163,"Hydropotes inermis Swinhoe, 1870",고라니,127.429408,35.51384,2018-04-25,2018,전라북도
1967,26860,"Hydropotes inermis Swinhoe, 1870",고라니,126.690861,35.371722,2018-09-15,2018,전라북도
1968,18315,"Hydropotes inermis Swinhoe, 1870",고라니,128.856972,36.147611,2018-05-20,2018,경상북도
1969,38185,"Hydropotes inermis Swinhoe, 1870",고라니,127.412044,35.545453,2018-04-26,2018,전라북도
1970,18317,"Hydropotes inermis Swinhoe, 1870",고라니,128.839278,36.155417,2018-05-20,2018,경상북도
1971,38307,"Hydropotes inermis Swinhoe, 1870",고라니,129.187611,35.270389,2018-09-22,2018,부산광역시
1972,18318,"Hydropotes inermis Swinhoe, 1870",고라니,128.8415,36.163556,2018-05-20,2018,경상북도
1973,26864,"Hydropotes inermis Swinhoe, 1870",고라니,126.685806,35.36125,2018-09-15,2018,전라북도
1974,9138,"Hydropotes inermis Swinhoe, 1870",고라니,126.596556,34.393569,2018-09-30,2018,전라남도
1975,26867,"Hydropotes inermis Swinhoe, 1870",고라니,126.6815,35.353583,2018-09-15,2018,전라북도
1976,26868,"Hydropotes inermis Swinhoe, 1870",고라니,126.677472,35.352361,2018-09-15,2018,전라북도
1977,38226,"Hydropotes inermis Swinhoe, 1870",고라니,127.465365,35.48196,2018-04-13,2018,전라북도
1978,18321,"Hydropotes inermis Swinhoe, 1870",고라니,128.841583,36.157833,2018-09-22,2018,경상북도
1979,26870,"Hydropotes inermis Swinhoe, 1870",고라니,126.676667,35.351722,2018-09-15,2018,전라북도
